,_ID,TimeSt,Country,Province,City,Latitude,Longitude,distance_nearest,nearest_poi
14505,5242325,2017-06-21 20:51:11.140,CA,AB,Calgary,51.12089,-114.15571000000001,2.5161153326715793,POI1
14506,5242421,2017-06-21 06:51:11.413,CA,ON,Keswick,44.2501,-79.4663,6.035730517014245,POI3
14507,5242469,2017-06-21 19:51:13.123,CA,QC,Lachine,45.4381,-73.705,0.1621462994243151,POI3
14508,5242478,2017-06-21 13:51:14.890,CA,AB,Edmonton,53.4653,-113.386,0.12839915282042647,POI1
14509,5242543,2017-06-21 06:51:11.270,CA,ON,Mississauga,43.62323,-79.7264,6.446250943345053,POI3
14510,5242586,2017-06-21 08:51:11.817,CA,AB,Fort Mackay,57.29934,-111.50601999999999,4.2432976668771465,POI1
14511,5242669,2017-06-21 21:51:13.260,CA,ON,Toronto,43.6447,-79.3841,6.113335489961028,POI3
14512,5242678,2017-06-21 06:51:14.870,CA,AB,Calgary,50.9505,-113.947,2.636333343423215,POI1
14513,5242701,2017-06-21 10:51:12.710,CA,AB,Innisfail,52.0269,-113.9507,1.5888252258964828,POI1
14514,5242719,2017-06-21 05:51:13.490,CA,AB,Edmonton,53.587,-113.441,0.06056785157986387,POI1
14515,5242726,2017-06-21 03:51:14.880,CA,AB,Calgary,51.0915,-114.2073,2.5585244914295813,POI1
14516,5242813,2017-06-21 07:51:15.953,CA,ON,Toronto,43.63,-79.477,6.206278880796209,POI3
14517,5242869,2017-06-21 19:51:16.817,CA,AB,Calgary,50.9505,-113.947,2.636333343423215,POI1
14518,5242968,2017-06-21 09:51:17.027,CA,MB,Winnipeg,49.8906,-97.1458,16.743852997916743,POI1
14519,5243051,2017-06-21 15:51:14.347,CA,AB,Fort Mcmurray,56.7141,-111.38,3.8039341702039273,POI1
14520,5243061,2017-06-21 05:51:14.833,CA,ON,North York,43.7295,-79.3874,6.090988826620601,POI3
14521,5243130,2017-06-21 17:51:15.397,CA,ON,Burlington,43.3889,-79.7682,6.558621815779358,POI3
14523,5243221,2017-06-21 19:51:16.857,CA,QC,Québec,46.8188,-71.3256,2.5888515413242676,POI3
14524,5243269,2017-06-21 01:51:16.953,CA,AB,Cochrane,51.2021,-114.2453,2.464059781913783,POI1
14526,5243329,2017-06-21 22:51:17.490,CA,AB,Calgary,51.0571,-114.077,2.558329535701962,POI1
14527,5243396,2017-06-21 22:51:17.720,CA,AB,Calgary,50.9632,-114.082,2.6508963891191604,POI1
14528,5243476,2017-06-21 01:51:14.207,CA,NB,Dieppe,46.0967,-64.7087,1.7142484329119172,POI4
14529,5243495,2017-06-21 19:51:15.550,CA,AB,Airdrie,51.3082,-114.0398,2.3055336530714556,POI1
14533,5243715,2017-06-21 13:51:17.037,CA,AB,Airdrie,51.2917,-114.014,2.3155315633445834,POI1
14534,5243799,2017-06-21 16:51:15.867,CA,ON,Toronto,43.6447,-79.3841,6.113335489961028,POI3
14535,5243846,2017-06-21 09:51:16.960,CA,AB,Calgary,51.13152,-114.2093,2.5207276510890657,POI1
14537,5243976,2017-06-21 22:51:17.240,CA,BC,Victoria,48.40733,-123.53137,11.283724932710154,POI1
14538,5244028,2017-06-21 01:51:17.660,CA,AB,Calgary,51.038070000000005,-114.11998999999999,2.5870506827167055,POI1
14539,5244035,2017-06-21 01:51:18.020,CA,ON,Saint Catharines,43.18,-79.21,6.110457549334332,POI3
14540,5244117,2017-06-21 10:51:18.657,CA,AB,Calgary,51.0621,-114.1159,2.562752045759597,POI1
14541,5244148,2017-06-21 17:51:19.300,CA,SK,Lloydminster,53.2891,-110.1734,3.322294383411116,POI1
14542,5244162,2017-06-21 14:51:19.507,CA,ON,Newmarket,44.0587,-79.4591,6.071944169771085,POI3
14543,5244193,2017-06-21 07:51:19.757,CA,ON,Newmarket,44.0587,-79.4591,6.071944169771085,POI3
14544,5244275,2017-06-21 11:51:19.860,CA,ON,Newmarket,44.0587,-79.4591,6.071944169771085,POI3
14545,5244284,2017-06-21 06:51:16.860,CA,ON,London,42.9611,-81.2431,8.092824270279008,POI3
14546,5244324,2017-06-21 16:51:17.280,CA,AB,Calgary,50.9524,-114.084,2.6618695417027918,POI1
14547,5244413,2017-06-21 07:51:17.950,CA,BC,Meadow Creek,50.41017,-117.11338,4.795236457707275,POI1
14548,5244476,2017-06-21 21:51:19.730,CA,ON,Burlington,43.36179,-79.81275,6.609575646363156,POI3
14549,5244502,2017-06-21 14:51:20.573,CA,ON,Toronto,43.7264,-79.3978,6.101840581055609,POI3
14550,5244595,2017-06-21 22:51:20.933,CA,AB,Grande Prairie,55.1723,-118.795,5.552712309533506,POI1
14551,5244612,2017-06-21 18:51:17.630,CA,AB,Calgary,50.9632,-114.082,2.6508963891191604,POI1
14552,5244658,2017-06-21 12:51:19.343,CA,ON,Thunder Bay,48.3914,-89.262,15.956166462688243,POI3
14553,5244738,2017-06-21 00:51:20.380,CA,ON,Burlington,43.303,-79.7988,6.615875702113592,POI3
14554,5244814,2017-06-21 12:51:21.337,CA,AB,Calgary,50.9819,-114.1004,2.6369071919286404,POI1
14555,5244827,2017-06-21 20:51:21.743,CA,AB,Calgary,51.0494,-113.9564,2.540742398560905,POI1
14556,5244920,2017-06-21 05:51:17.850,CA,AB,Calgary,50.95738,-114.22057,2.6910596571360137,POI1
14557,5244927,2017-06-21 08:51:19.533,CA,ON,Ancaster,43.208,-79.9652,6.804581737962808,POI3
14558,5244936,2017-06-21 05:51:22.630,CA,QC,Saint-Laurent,45.503809999999994,-73.68475,0.12005573637689691,POI3
14559,5245014,2017-06-21 05:51:19.363,CA,ON,Scarborough,43.7295,-79.2629,5.9721120645896315,POI3
14560,5245039,2017-06-21 14:51:19.810,CA,ON,Burlington,43.320009999999996,-79.80514000000001,6.616169184854415,POI3
14561,5245078,2017-06-21 14:51:20.440,CA,AB,Calgary,50.9316,-114.096,2.6848436059191605,POI1
14562,5245104,2017-06-21 00:51:22.110,CA,AB,Calgary,51.0486,-113.968,2.5437023045641594,POI1
14563,5245115,2017-06-21 15:51:20.320,CA,ON,Kingston,44.2585,-76.4897,3.1848667513126827,POI3
14564,5245208,2017-06-21 01:51:22.730,CA,AB,Calgary,51.0378,-114.065,2.5743842186909522,POI1
14566,5245346,2017-06-21 14:51:25.170,CA,AB,Calgary,51.0621,-114.1159,2.562752045759597,POI1
14569,5245440,2017-06-21 18:51:23.237,CA,AB,Calgary,51.0799,-114.081,2.537087804165438,POI1
14574,5245761,2017-06-21 06:51:26.240,CA,ON,Mississauga,43.5624,-79.6227,6.365681616560551,POI3
14576,5245898,2017-06-21 15:51:26.543,CA,AB,Edmonton,53.4579,-113.412,0.11501202565384451,POI1
14577,5245919,2017-06-21 04:51:27.430,CA,AB,Calgary,51.1107,-114.29601000000001,2.5667190544087632,POI1
14578,5245945,2017-06-21 10:51:25.010,CA,AB,Calgary,51.063,-113.889,2.5156990711619303,POI1
14579,5246035,2017-06-21 02:51:26.297,CA,AB,Sturgeon,53.67155,-113.48828,0.125408846597837,POI1
14580,5246116,2017-06-21 20:51:26.423,CA,AB,Bonanza,55.8166,-119.9028,6.806879024622435,POI1
14581,5246126,2017-06-21 19:51:27.497,CA,AB,Airdrie,51.2889,-114.015,2.3184858869626574,POI1
14582,5246157,2017-06-21 10:51:27.573,CA,AB,Calgary,51.15719,-114.14679,2.4787509236841454,POI1
14583,5246251,2017-06-21 01:51:27.833,CA,AB,Edmonton,53.5515,-113.492,0.00822822246903204,POI1
14584,5246326,2017-06-21 03:51:28.057,CA,AB,Edmonton,53.6258,-113.5068,0.08237227109287842,POI1
14585,5246373,2017-06-21 13:51:24.720,CA,AB,Medicine Hat,50.0649,-110.733,4.438103694151934,POI1
14586,5246422,2017-06-21 06:51:24.960,CA,AB,Red Deer,52.2468,-113.788,1.3340612187770855,POI1
14587,5246435,2017-06-21 22:51:25.223,CA,AB,Red Deer,52.2468,-113.788,1.3340612187770855,POI1
14588,5246439,2017-06-21 08:51:26.420,CA,AB,Edmonton,53.5418,-113.52208999999999,0.036617337765037304,POI1
14589,5246453,2017-06-21 19:51:26.657,CA,AB,Calgary,51.1414,-114.076,2.4761498894543954,POI1
14590,5246473,2017-06-21 20:51:27.543,CA,AB,Lake Louise,51.4511,-116.183,3.415340335785736,POI1
14591,5246552,2017-06-21 01:51:27.590,CA,AB,Vulcan,50.3984,-113.251,3.1565071102478153,POI1
14592,5246577,2017-06-21 05:51:28.540,CA,AB,Calgary,50.9819,-114.1004,2.6369071919286404,POI1
14593,5246583,2017-06-21 01:51:26.340,CA,AB,Edmonton,53.587,-113.441,0.06056785157986387,POI1
14594,5246593,2017-06-21 10:51:26.557,CA,AB,Edmonton,53.4154,-113.4178,0.14736022748693978,POI1
14595,5246691,2017-06-21 01:51:26.690,CA,AB,Okotoks,50.7362,-113.9695,2.851305680533925,POI1
14596,5246697,2017-06-21 20:51:27.513,CA,AB,Calgary,51.0833,-114.0833,2.534324167119313,POI1
14597,5246779,2017-06-21 17:51:28.457,CA,ON,Ajax,43.8558,-79.0179,5.700696288754293,POI3
14598,5246818,2017-06-21 21:51:28.937,CA,ON,Ajax,43.8558,-79.0179,5.700696288754293,POI3
14599,5246882,2017-06-21 00:51:29.253,CA,AB,Calgary,51.1264,-114.1419,2.5071549919869405,POI1
14600,5246948,2017-06-21 07:51:30.583,CA,AB,Beaumont,53.3588,-113.40506,0.20399678175157812,POI1
14601,5247041,2017-06-21 17:51:27.543,CA,AB,Red Deer,52.2456,-113.75093000000001,1.3273294391013122,POI1
14602,5247071,2017-06-21 16:51:30.100,CA,AB,Calgary,51.0823,-113.9578,2.508682303928705,POI1
14603,5247135,2017-06-21 01:51:27.800,CA,AB,Calgary,51.1387,-114.2015,2.5116166751407354,POI1
14604,5247205,2017-06-21 07:51:28.000,CA,ON,Milton,43.5152,-79.8802,6.62529817374411,POI3
14605,5247218,2017-06-21 21:51:28.180,CA,AB,Edmonton,53.4312,-113.52,0.11996486921178562,POI1
14606,5247305,2017-06-21 02:51:28.953,CA,BC,Vancouver,49.293,-123.048,10.465484249887577,POI1
14607,5247381,2017-06-21 18:51:29.500,CA,ON,Toronto,43.6383,-79.4301,6.159083978646253,POI3
14608,5247405,2017-06-21 21:51:30.030,CA,AB,Calgary,51.0823,-113.9578,2.508682303928705,POI1
14609,5247410,2017-06-21 20:51:30.930,CA,AB,Red Deer,52.2589,-113.82,1.3299586790742817,POI1
14610,5247456,2017-06-21 13:51:31.987,CA,ON,Thornhill,43.795790000000004,-79.42719,6.10997439712123,POI3
14612,5247564,2017-06-21 20:51:28.410,CA,ON,Mississauga,43.5771,-79.6306,6.368694928446252,POI3
14613,5247580,2017-06-21 04:51:29.000,CA,ON,Ottawa,45.4164,-75.679,2.1155946490329884,POI3
14614,5247583,2017-06-21 13:51:29.423,CA,QC,Gatineau,45.4152,-75.8753,2.3117272279005987,POI3
14616,5247693,2017-06-21 16:51:29.983,CA,AB,Edmonton,53.5178,-113.552,0.07208237957365177,POI1
14617,5247766,2017-06-21 02:51:30.600,CA,AB,Beaumont,53.3588,-113.40506,0.20399678175157812,POI1
14618,5247806,2017-06-21 14:51:31.723,CA,AB,Calgary,51.0272,-114.0349,2.57813460522235,POI1
14619,5247860,2017-06-21 12:51:32.140,CA,AB,Calgary,51.0378,-114.08,2.5778008234627094,POI1
14621,5248035,2017-06-21 03:51:29.470,CA,AB,Calgary,51.063,-113.889,2.5156990711619303,POI1
14623,5248133,2017-06-21 11:51:31.980,CA,AB,Calgary,51.0571,-114.077,2.558329535701962,POI1
14624,5248215,2017-06-21 19:51:32.023,CA,AB,Edmonton,53.40441,-113.52367,0.1467453138774817,POI1
14625,5248256,2017-06-21 04:51:32.187,CA,AB,Calgary,50.9632,-114.082,2.6508963891191604,POI1
14626,5248295,2017-06-21 13:51:33.760,CA,AB,Calgary,51.0242,-114.1004,2.5957911781661096,POI1
14627,5248326,2017-06-21 03:51:31.940,CA,ON,Ottawa,45.4208,-75.65744000000001,2.0938451165969845,POI3
14628,5248408,2017-06-21 15:51:31.963,CA,AB,Calgary,51.13199,-113.94422,2.4573278168622528,POI1
14629,5248476,2017-06-21 18:51:32.327,CA,AB,Edmonton,53.49909,-113.5006,0.049368430043906446,POI1
14631,5248639,2017-06-21 20:51:35.670,CA,ON,Pickering,43.8509,-79.0717,5.753590497108485,POI3
14632,5248698,2017-06-21 11:51:31.960,CA,ON,Kingston,44.24285,-76.42933000000001,3.1358885472026983,POI3
14634,5248821,2017-06-21 02:51:33.930,CA,AB,Calgary,50.8837,-114.0326,2.718049474907517,POI1
14635,5248823,2017-06-21 18:51:34.787,CA,AB,Edmonton,53.44144,-113.43615,0.1158719879220247,POI1
14636,5248846,2017-06-21 02:51:34.457,CA,ON,Newmarket,44.0542,-79.4531,6.06720789983474,POI3
14637,5248855,2017-06-21 11:51:34.407,CA,ON,Barrie,44.3851,-79.6991,6.237493037239964,POI3
14638,5248905,2017-06-21 08:51:36.870,CA,ON,Brantford,43.16594,-80.26061999999999,7.096963172226333,POI3
14639,5248910,2017-06-21 01:51:37.227,CA,AB,Edmonton,53.4635,-113.3785,0.13539927490574413,POI1
14640,5248926,2017-06-21 07:51:34.667,CA,ON,Thunder Bay,48.4527,-89.2162,15.922285829554031,POI3
14641,5248944,2017-06-21 09:51:36.230,CA,ON,Dundas,43.2638,-79.9524,6.773742703012638,POI3
14642,5248947,2017-06-21 01:51:36.890,CA,BC,Victoria,48.42646,-123.36344,11.125667422149776,POI1
14643,5248982,2017-06-21 10:51:40.167,CA,AB,Edmonton,53.442209999999996,-113.4451,0.11161621658613344,POI1
14644,5249018,2017-06-21 04:51:40.087,CA,SK,Saskatoon,52.1225,-106.72488,6.909122559066754,POI1
14645,5249072,2017-06-21 07:51:42.617,CA,AB,Calgary,51.0242,-114.1004,2.5957911781661096,POI1
14646,5249091,2017-06-21 14:51:43.780,CA,AB,Calgary,51.0494,-113.9564,2.540742398560905,POI1
14650,5249307,2017-06-21 16:51:41.960,CA,QC,Montreal,45.65,-73.4833,0.15271664551384098,POI3
14651,5249381,2017-06-21 12:51:42.717,CA,AB,Red Deer,52.2468,-113.788,1.3340612187770855,POI1
14653,5249398,2017-06-21 04:51:40.840,CA,QC,Sainte-Foy,46.7823,-71.2882,2.6034157457496074,POI3
14654,5249482,2017-06-21 09:51:41.417,CA,AB,Edmonton,53.54221,-113.52337,0.037843445205206314,POI1
14655,5249579,2017-06-21 10:51:42.687,CA,AB,Calgary,51.1581,-113.938,2.4305161038851453,POI1
14656,5249660,2017-06-21 15:51:42.740,CA,AB,Calgary,51.1581,-113.938,2.4305161038851453,POI1
14657,5249735,2017-06-21 12:51:42.993,CA,QC,Montréal,45.502,-73.562,0.020037220790314322,POI3
14658,5249758,2017-06-21 03:51:43.960,CA,ON,Ottawa,45.444,-75.693,2.12839215517653,POI3
14659,5249854,2017-06-21 04:51:43.753,CA,ON,Toronto,43.6666,-79.3823,6.104932358267125,POI3
14660,5249910,2017-06-21 06:51:44.793,CA,AB,Calgary,51.0494,-113.9564,2.540742398560905,POI1
14661,5249987,2017-06-21 21:51:45.590,CA,AB,Calgary,51.0378,-114.065,2.5743842186909522,POI1
14662,5250008,2017-06-21 07:51:46.367,CA,ON,Toronto,43.6641,-79.399,6.121602976542747,POI3
14663,5250042,2017-06-21 06:51:42.803,CA,AB,Calgary,51.093379999999996,-114.07193000000001,2.5218623709046932,POI1
14664,5250122,2017-06-21 10:51:47.437,CA,AB,Edmonton,53.52035,-113.63915,0.1555730906840833,POI1
14666,5250226,2017-06-21 02:51:45.937,CA,AB,Calgary,51.0196,-114.20029,2.625667740332927,POI1
14667,5250322,2017-06-21 04:51:47.910,CA,AB,Edmonton,53.4597,-113.46117,0.08988844300020804,POI1
14668,5250370,2017-06-21 02:51:44.897,CA,AB,Calgary,51.05402,-113.96518999999999,2.5378484441638745,POI1
14671,5250494,2017-06-21 18:51:45.823,CA,QC,Longueuil,45.5489,-73.4616,0.10792626750239806,POI3
14672,5250513,2017-06-21 21:51:46.903,CA,AB,Edmonton,53.4597,-113.46117,0.08988844300020804,POI1
14674,5250620,2017-06-21 09:51:47.133,CA,QC,Repentigny,45.7408,-73.4572,0.24470102210044187,POI3
14675,5250637,2017-06-21 06:51:47.223,CA,ON,Toronto,43.6563,-79.3858,6.111402864188961,POI3
14676,5250646,2017-06-21 15:51:47.453,CA,AB,Calgary,51.051,-114.137,2.578760508586441,POI1
14677,5250745,2017-06-21 08:51:47.963,CA,AB,Edmonton,53.55969,-113.55077,0.06642704889575446,POI1
14678,5250775,2017-06-21 00:51:48.937,CA,AB,Calgary,51.0378,-114.08,2.5778008234627094,POI1
14679,5250837,2017-06-21 07:51:45.470,CA,BC,Vancouver,49.262809999999995,-123.06928,10.497213969599983,POI1
14681,5250895,2017-06-21 00:51:47.117,CA,BC,Golden,51.3065,-116.954,4.128556323661447,POI1
14683,5250988,2017-06-21 16:51:47.127,CA,QC,Montréal,45.47835,-73.61535,0.06562107982196436,POI3
14684,5251059,2017-06-21 09:51:47.483,CA,AB,Edmonton,53.5074,-113.675,0.19319549437033073,POI1
14685,5251081,2017-06-21 15:51:47.620,CA,AB,Edmonton,53.4597,-113.46117,0.08988844300020804,POI1
14686,5251144,2017-06-21 18:51:47.700,CA,ON,York,43.6883,-79.4496,6.162593753446438,POI3
14687,5251221,2017-06-21 00:51:47.900,CA,AB,Edmonton,53.40441,-113.52367,0.1467453138774817,POI1
14689,5251325,2017-06-21 21:51:47.593,CA,AB,Edmonton,53.4555,-113.559,0.11656934264633688,POI1
14691,5251467,2017-06-21 16:51:49.157,CA,AB,Edmonton,53.5129,-113.623,0.1412396829683473,POI1
14692,5251511,2017-06-21 20:51:49.950,CA,AB,Sherwood Park,53.53965,-113.30351999999999,0.18233050508624685,POI1
14693,5251598,2017-06-21 13:51:50.527,CA,AB,Innisfail,52.0269,-113.9507,1.5888252258964828,POI1
14694,5251650,2017-06-21 22:51:53.920,CA,AB,Camrose,53.01305,-112.83115,0.8442120283110298,POI1
14696,5251805,2017-06-21 08:51:57.400,CA,SK,Saskatoon,52.1168,-106.6345,6.9987496985851045,POI1
14698,5251960,2017-06-21 12:51:55.797,CA,AB,Calgary,51.1387,-114.2015,2.5116166751407354,POI1
14699,5251995,2017-06-21 04:51:57.657,CA,ON,Brampton,43.7476,-79.6912,6.376908335848725,POI3
14700,5252053,2017-06-21 11:51:57.743,CA,MB,Winnipeg,49.9392,-97.0962,16.78174709844733,POI1
14701,5252080,2017-06-21 14:51:55.220,CA,AB,Edmonton,53.4593,-113.4145,0.1123394785683175,POI1
14703,5252196,2017-06-21 04:51:57.780,CA,ON,Brampton,43.71463,-79.7474,6.440081881418666,POI3
14705,5252291,2017-06-21 06:52:00.387,CA,AB,Edmonton,53.57745,-113.54698,0.06877280425429308,POI1
14706,5252334,2017-06-21 22:51:56.583,CA,AB,Coronation,52.1033,-111.45,2.495211032847731,POI1
14707,5252359,2017-06-21 15:51:56.583,CA,AB,Coronation,52.1033,-111.45,2.495211032847731,POI1
14708,5252413,2017-06-21 22:51:57.727,CA,ON,Oshawa,43.8894,-78.8766,5.555752780696506,POI3
14709,5252502,2017-06-21 07:51:57.713,CA,ON,Mississauga,43.5738,-79.7193,6.4542112876336075,POI3
14710,5252577,2017-06-21 13:51:57.740,CA,BC,Vancouver,49.2767,-123.13,10.547047697950589,POI1
14711,5252590,2017-06-21 14:51:58.210,CA,BC,Richmond,49.17844,-123.1333,10.59021099274632,POI1
14712,5252645,2017-06-21 17:52:01.370,CA,AB,Airdrie,51.2672,-114.034,2.3439893757961032,POI1
14713,5252723,2017-06-21 07:52:01.420,CA,AB,Calgary,51.169,-114.149,2.4679636813869497,POI1
14714,5252744,2017-06-21 22:52:02.397,CA,AB,Edmonton,53.5185,-113.6579,0.17437486758416945,POI1
14715,5252780,2017-06-21 11:51:58.983,CA,AB,Edmonton,53.4564,-113.521,0.09644586587822127,POI1
14716,5252871,2017-06-21 11:52:00.113,CA,AB,Edmonton,53.5141,-113.601,0.11964340034033759,POI1
14717,5252882,2017-06-21 21:52:01.310,CA,AB,Wood Buffalo,56.7538,-111.435,3.8071537139239577,POI1
14718,5252889,2017-06-21 11:52:01.363,CA,AB,Calgary,51.0453,-114.22,2.6064309525565834,POI1
14719,5252945,2017-06-21 06:52:01.423,CA,AB,Calgary,51.0848,-114.128,2.5437832304355266,POI1
14720,5253025,2017-06-21 22:52:00.583,CA,ON,North York,43.7801,-79.3479,6.0384611729493605,POI3
14721,5253042,2017-06-21 10:52:01.250,CA,AB,Grande Prairie,55.1568,-118.789,5.542451526846663,POI1
14722,5253077,2017-06-21 12:52:01.353,CA,AB,Fort Mcmurray,56.7141,-111.38,3.8039341702039273,POI1
14724,5253147,2017-06-21 18:52:02.800,CA,AB,Spruce Grove,53.54626,-113.88188000000001,0.3961460109164313,POI1
14726,5253251,2017-06-21 01:52:03.933,CA,MB,Winnipeg,49.893,-97.001,16.88467009392381,POI1
14727,5253308,2017-06-21 14:52:01.300,CA,AB,Fort Saskatchewan,53.7168,-113.2187,0.3168955314374178,POI1
14729,5253412,2017-06-21 22:52:02.163,CA,AB,Edmonton,53.4567,-113.5801,0.13003571065288153,POI1
14731,5253505,2017-06-21 11:52:02.353,CA,BC,Coquitlam,49.286609999999996,-122.75755,10.203450287726442,POI1
14732,5253564,2017-06-21 17:52:02.703,CA,AB,Edmonton,53.610409999999995,-113.43354,0.08277304322664639,POI1
14733,5253644,2017-06-21 08:52:03.130,CA,AB,Edmonton,53.40441,-113.52367,0.1467453138774817,POI1
14734,5253671,2017-06-21 11:52:03.570,CA,ON,Mississauga,43.5769,-79.6283,6.366565886222881,POI3
14735,5253678,2017-06-21 07:52:04.747,CA,AB,Calgary,51.1264,-114.1419,2.5071549919869405,POI1
14736,5253730,2017-06-21 01:52:01.337,CA,AB,Calgary,50.902,-114.097,2.713902217590936,POI1
14737,5253777,2017-06-21 08:52:01.940,CA,NB,Fredericton,45.9547,-66.6503,3.4946390023779244,POI4
14738,5253821,2017-06-21 11:52:02.200,CA,AB,Edmonton,53.594440000000006,-113.54628000000001,0.07743449260504287,POI1
14739,5253827,2017-06-21 20:52:02.297,CA,AB,Edmonton,53.4996,-113.575,0.10068219427981986,POI1
14741,5253952,2017-06-21 18:52:06.183,CA,AB,Calgary,51.0272,-114.0349,2.57813460522235,POI1
14742,5254013,2017-06-21 00:52:06.980,CA,AB,Edmonton,53.43866,-113.52191,0.11343041049472127,POI1
14744,5254020,2017-06-21 01:52:06.467,CA,SK,Saskatoon,52.1225,-106.72488,6.909122559066754,POI1
14745,5254034,2017-06-21 07:52:06.990,CA,AB,Calgary,50.9505,-113.947,2.636333343423215,POI1
14746,5254096,2017-06-21 17:52:09.833,CA,AB,Calgary,51.0823,-113.9578,2.508682303928705,POI1
14747,5254146,2017-06-21 11:52:06.223,CA,AB,Calgary,51.0242,-114.1004,2.5957911781661096,POI1
14748,5254152,2017-06-21 17:52:06.557,CA,AB,Calgary,50.9505,-113.947,2.636333343423215,POI1
14749,5254216,2017-06-21 14:52:10.037,CA,ON,Toronto,43.65832,-79.38539,6.11039614684981,POI3
14750,5254300,2017-06-21 17:52:06.050,CA,AB,Calgary,50.9339,-114.03152,2.6686740597317247,POI1
14751,5254346,2017-06-21 14:52:11.610,CA,ON,Timmins,48.4773,-81.3364,8.31352718415096,POI3
14752,5254356,2017-06-21 12:52:11.813,CA,ON,Sudbury,46.5213,-80.947,7.448365513373861,POI3
14753,5254403,2017-06-21 13:52:12.230,CA,AB,Edmonton,53.49909,-113.5006,0.049368430043906446,POI1
14754,5254467,2017-06-21 01:52:12.820,CA,SK,Saskatoon,52.1242,-106.665,6.9673813192508005,POI1
14755,5254520,2017-06-21 04:52:12.900,CA,ON,Brampton,43.7942,-79.7021,6.374593291169017,POI3
14756,5254615,2017-06-21 11:52:11.537,CA,AB,Edmonton,53.4713,-113.485,0.07487059800082214,POI1
14758,5254695,2017-06-21 19:52:11.593,CA,QC,Montréal,45.4934,-73.5837,0.0333064170543693,POI3
14761,5254916,2017-06-21 08:52:12.460,CA,ON,North York,43.7302,-79.4951,6.193800132052771,POI3
14762,5255003,2017-06-21 08:52:12.857,CA,SK,Saskatoon,52.1242,-106.665,6.9673813192508005,POI1
14764,5255145,2017-06-21 11:52:13.217,CA,BC,Surrey,49.158429999999996,-122.75522,10.255515915124155,POI1
14765,5255193,2017-06-21 21:52:15.430,CA,AB,Airdrie,51.3082,-114.0398,2.3055336530714556,POI1
14767,5255252,2017-06-21 11:52:13.137,CA,SK,Saskatoon,52.1062,-106.669,6.967163510916416,POI1
14768,5255277,2017-06-21 05:52:14.487,CA,ON,Markham,43.8412,-79.3262,6.000289090953618,POI3
14769,5255337,2017-06-21 19:52:11.537,CA,ON,Kingston,44.2377,-76.5602,3.2578464659982025,POI3
14771,5255380,2017-06-21 05:52:11.667,CA,ON,Nepean,45.3596,-75.7436,2.18359580339792,POI3
14772,5255468,2017-06-21 12:52:11.767,CA,ON,Thunder Bay,48.3738,-89.2779,15.96865450977687,POI3
14773,5255545,2017-06-21 06:52:12.743,CA,ON,Mississauga,43.605920000000005,-79.6544,6.382653311128291,POI3
14774,5255624,2017-06-21 19:52:12.767,CA,BC,Victoria,48.44914,-123.36442,11.116119886242897,POI1
14775,5255639,2017-06-21 17:52:12.830,CA,ON,Brampton,43.668490000000006,-79.82191,6.5245868680183134,POI3
14776,5255663,2017-06-21 14:52:14.080,CA,ON,Orangeville,43.9202,-80.0942,6.721730188650613,POI3
14777,5255695,2017-06-21 08:52:16.227,CA,QC,Montréal,45.6647,-73.5507,0.14388931863415552,POI3
14778,5255718,2017-06-21 03:52:14.180,CA,ON,Orangeville,43.9202,-80.0942,6.721730188650613,POI3
14779,5255806,2017-06-21 14:52:16.403,CA,BC,Delta,49.1537,-122.906,10.393997203042003,POI1
14780,5255877,2017-06-21 09:52:17.333,CA,AB,Edmonton,53.50982,-113.44131999999999,0.05739083380647136,POI1
